Date,Event,Link,Sort Number,Entry ID
13/11/2022,"Documento reveals a second list of persons who were being surveilled via Predator: Giorgos Gerapetritis (Minister of State), Akis Skertsos (Minister of State), Nikos Papathanasis (Deputy Minister of Development and Investments), Miltiadis Varvitsiotis (Deputy Minister of Foreign Affairs), Orsaki Roussetou (member of New Democracy's Political Secretariat, participates in the ""morning coffee"" at Maximos Mansion), Eirini Exarchou (seconded employee at Maximos Mansion under Grigoris Dimitriadis, former seconded employee in Antonis Samaras's parliamentary office. Her sister, Foivi, worked as secretary to former EYP director Panagiotis Kontoleon), Thoma Varvitsiotis (president and co-founder of the consulting, advertising and crisis management company V+O), Giannis Olympios (co-founder of V+O), Argyro Xagorari (right hand of Mareva Grabowski in many business activities, staffs Kyriakos Mitsotakis's secretariat at Maximos Mansion), Olinka Varvitsioti (wife of V+O president Thoma Varvitsiotis, director of ""The Art Newspaper Greece""), Vasilis Grizis (first deputy director of EYP), Christos Agrafiotis (board member of Kathimerini newspaper), Charis Koutsi (until recently special advisor for businesses and investors to the Prime Minister's secretary general), Elina Kypraiou (collaborator of Kyr. Mitsotakis since 2004), Michalis Bekiris (director of Prime Minister Kyr. Mitsotakis's parliamentary office), Nikos Sigalas (press office director of the Ministry of Labor and right hand of Labor Minister Kostis Chatzidakis), Spyros Karanikolas (until June 14, 2022 member of PASOK-KINAL), Filippos Vryonis (owner of television station Epsilon), Manolis Grafakos (general secretary for Coordination of Waste Management), Kostis Mousouroules (coordinator of the Just Development Transition Plan [SDTM] for the regions of western Macedonia and Megalopolis, former minister), Angeliki Roussou (former director of EYP unit), Giorgos Paterakis (vice president of the Hellenic-German Chamber), Artemis Seaford (manager of political cybersecurity policy for Facebook and member of the European center of American think tank Atlantic Council), Amfilochios (Metropolitan of Adrianople, former director of the Ecumenical Patriarchate's representation office in Athens), Aris Alexopoulos (rear admiral, general director of the General Directorate for Defence Equipment and Investments), Spyros Kousounis (former Anti-Terrorist unit officer and former security director at Coca-Cola 3E), Mahi Zanni (special advisor to the Prime Minister's General Secretariat, former partner of Athens Mayor Kostas Bakoyannis), Giannis Anastasakos (close collaborator of former Minister of Citizen Protection Michalis Chrysochoidis), Maria Sarafoglou (journalist at Ant1), Spyros Sideris (journalist at Euractiv, i-Eidiseis), Petros Kousoulos (journalist, publisher of ""Bam"" newspaper), Stefanos Chios (publisher of ""Makeleio"" newspaper), Gratziela Kladi (works in the fuel trading department of Aegean company), Vangelis Pitteros (restaurant owner in Kolonaki), Tonia Priba (lawyer, advisor to the General Secretariat for Telecommunications and Postal Services), Tasos Papageorgiou (EYP security director), Takis Theodoratos, Panagiotis Zarkadas.",https://linkmix.co/12765389,44878,055eeff4
13/11/2022,"To Vima reveals that, one year earlier, Foreign Minister Nikos Dendias was being surveilled via Predator. According to To Vima ""the aforementioned surveillance [of Dendias] has caused consternation in many diplomatic missions and secret services of foreign countries from Europe, America, the Middle East, etc.""",https://linkmix.co/12765426,44878,de9adac1
13/11/2022,"N. Dendias states: ""my cooperation with the Prime Minister is a continuous cooperation characterized by mutual trust. (...) the Prime Minister's assurance that abundant light will be shed covers me completely.""",https://www.tanea.gr/2022/11/14/politics/dendias-gia-ypoklopes-me-kalypse-apolyta-o-prothypourgos-tha-xythei-apleto-fos/,44878,219fd488
13/11/2022,"At the 23rd Congress of the Union of Criminal Lawyers and Militant Lawyers, journalist Tasos Telloglou analyzes how the Inside Story team investigated the surveillance issue and how, during that period, they were being monitored by state mechanisms.",https://www.youtube.com/watch?v=5VySTM2-ly0,44878,e3b3b26f
14/11/2022,"Inside Story analyzes the connections between Intellexa and Krikel. Among other things, it reveals that the purchase of Predator, which was installed in a facility in Agia Paraskevi controlled by the Greek government, cost 7 million euros and from that point on the cost for ten targets per month, rotating, was 150,000 euros.",https://insidestory.gr/article/elliniko-dimosio-kai-Intellexa-ki-omos-gnorizontai,44879,fa6dd7a0
14/11/2022,"A. Tsipras submits to Parliament a third topical question to K. Mitsotakis regarding the surveillance, with the subject ""Do you commit that no minister and member of the government who was monitored by Predator was also monitored by the Greek Intelligence Service (EYP)?"" K. Mitsotakis will not answer the question.",https://www.hellenicparliament.gr/UserFiles/c0d5184d-7550-4265-8e0b-078e1bc7375a/12131716.pdf,44879,10ef2322
15/11/2022,"A draft law for changing the operation of the Greek Intelligence Service (EYP), drafted under the responsibility of G. Gerapetritis, is submitted for seven days of public consultation. The draft law provides for: 1) conversion of the use of illegal software from a misdemeanor to a felony; 2) reinstatement of the ability for those under surveillance to be informed about the lifting of confidentiality of their communications, however only after three years and ""on the condition that the purpose for which it was ordered is not jeopardized and after a decision by a three-member body""; 3) for surveillance of political figures, the procedure can only be initiated by EYP and requires permission from the Speaker of Parliament; 4) abolition of classified contracts by the Center for Technological Support, Development and Innovation (KETYAK) of EYP; 5) automatic deletion of surveillance content (audio files, etc.) after six months from the cessation of the lifting and retention of the file with documentation material for ten years after the lifting expires; 6) persons from the public or private sector (such as P. Kontoleon) are excluded from the position of EYP director and only a diplomat or retired senior military officer will be appointed.",https://linkmix.co/12778051,44880,b47e95de
15/11/2022,"New Democracy MP Olga Kefalogianni states, after revelations of surveillance lists: ""This must be investigated and clarified. (...) The worst thing is this: If they occurred, who currently has material from whatever recordings? What do we want to discuss? That anyone can engage in blackmail or other types of illegal actions? This is chilling. (...) The issue of confidentiality can no longer be invoked by anyone in the Committee. Especially in the Committee on Institutions and Transparency which, according to Parliament's regulations, has the right of oversight, no one can invoke confidentiality.""",https://www.news247.gr/politiki/olga-kefalogianni-gia-ypoklopes-perimenoyme-apantiseis-sti-thesmon-den-yparchei-aporrito.9831681.html,44880,5b40fe5e
15/11/2022,"A summary study by the European Parliament's Thematic Department for Citizens' Rights and Constitutional Affairs is published, which had been compiled at the request of the PEGA committee to support PEGA's mission to Cyprus and Greece between 1-4 November 2022.",https://www.europarl.europa.eu/RegData/etudes/STUD/2022/738330/IPOL_STU(2022)738330_EN.pdf,44880,adecab3b
15/11/2022,"T. Telloglou gives a speech at the Congress of the Union of Criminal Lawyers and Militant Lawyers, where he describes what the journalistic investigation revealed about the surveillance, as well as the investigation process itself. Among other things, he states: ""We had physical and electronic surveillance at our meetings with informants from April, perhaps even earlier. One of the ways they monitored us was through metadata, the data that the phone generates in relation to which cell tower you are at. At some point in June, when the investigation had progressed quite far, a source brought me a 'tree' (i.e., diagram), in which there were 4 of us conducting the investigation, and 60 potential sources. This 'tree' indicated when we were meeting with one of the 60 potential sources under a common cell tower. And this work was done by EYP in the name of national security. We decided to leave our phone at home, we never took it. We would tell a third party that the meeting would take place, for example, next Tuesday at 21:00 at such-and-such location. Conditions, in other words, of East Berlin or Athens in 1973.""",https://www.youtube.com/watch?v=5VySTM2-ly0,44880,c6d40824
16/11/2022,"Announcement by the Authority for Communication Security and Privacy (ADAE) regarding the draft law submitted by the government: ""This draft law radically changes the regulatory framework that has been in force for almost 30 years regarding the lifting of confidentiality of communications and modifies in many and most critical points the operation of ADAE. Despite the fundamental importance of the content of the draft law, despite the fact that the Constitution itself provides in Article 19 §2 as a guarantee for ensuring the confidentiality of communications (a fundamental right absolutely inviolable according to the wording of the constitutional text) ADAE and, finally, despite what has happened in recent months, the Authority was never properly informed, nor was its opinion requested in an institutionally appropriate manner, so that this institutional draft law could be the result of a sober and scientific dialogue, for the benefit of the right. ADAE expresses its astonishment and institutional displeasure at this institutional omission.""",https://www.lawspot.gr/nomika-nea/anakoinosi-tis-adae-gia-nomoshedio-peri-arsis-aporritoy-ton-epikoinonion,44881,bfd669f1
16/11/2022,"The Deputy Minister for Economic Diplomacy and Outreach of the Ministry of Foreign Affairs, Kostas Fragkogiannis, orders a Sworn Administrative Examination regarding the export licenses granted to Intellexa, which will be revealed by a New York Times article one month later.",https://www.ertnews.gr/dimosio-vima/arthrografia/fragkogiannis-stin-ert-gia-dimosieyma-nyt-intelexa-apo-16-11-echo-zitisei-ede-gia-to-thema/,44881,ad83585f
17/11/2022,"The trial date set for hearing Grigoris Dimitriadis's lawsuit against Reporters United, Efimerida ton Syntakton, Thanasis Koukakis and the two reporters who signed the investigation that prompted his resignation is postponed. Eleven days later, ""Efimerida ton Syntakton,"" Reporters United and Th. Koukakis file a Preference Request with the Judiciary, in order for the lawsuit to be heard more quickly.",https://linkmix.co/12880953,44882,98723974
